 1000.0000    0.0000E+00
 1001.0000    0.0000E+00
 1002.0000    0.0000E+00
 1003.0000    0.0000E+00
 1004.0000    0.0000E+00
 1005.0000    0.0000E+00
 1006.0000    0.0000E+00
 1007.0000    0.0000E+00
 1008.0000    0.0000E+00
 1009.0000    0.0000E+00
 1010.0000    0.0000E+00
 1011.0000    0.0000E+00
 1012.0000    0.0000E+00
 1013.0000    0.0000E+00
 1014.0000    0.0000E+00
 1015.0000    0.0000E+00
 1016.0000    0.0000E+00
 1017.0000    0.0000E+00
 1018.0000    0.0000E+00
 1019.0000    0.0000E+00
 1020.0000    0.0000E+00
 1021.0000    0.0000E+00
 1022.0000    0.0000E+00
 1023.0000    0.0000E+00
 1024.0000    0.0000E+00
 1025.0000    0.0000E+00   
 1026.0000    0.0000E+00
 1027.0000    0.0000E+00
 1028.0000    0.0000E+00
 1029.0000    0.0000E+00
 1030.0000    0.0000E+00
 1031.0000    0.0000E+00
 1032.0000    0.0000E+00
 1033.0000    0.0000E+00
 1034.0000    0.0000E+00
 1035.0000    0.0000E+00
 1036.0000    0.0000E+00
 1037.0000    0.0000E+00
 1038.0000    0.0000E+00
 1039.0000    0.0000E+00
 1040.0000    0.0000E+00
 1041.0000    0.0000E+00
 1042.0000    0.0000E+00
 1043.0000    0.0000E+00
 1044.0000    0.0000E+00
 1045.0000    0.0000E+00
 1046.0000    0.0000E+00
 1047.0000    0.0000E+00
 1048.0000    0.0000E+00
 1049.0000    0.0000E+00
 1050.0000    0.0000E+00
 1051.0000    0.0000E+00
 1052.0000    0.0000E+00
 1053.0000    0.0000E+00
 1054.0000    0.0000E+00
 1055.0000    0.0000E+00
 1056.0000    0.0000E+00
 1057.0000    0.0000E+00
 1058.0000    0.0000E+00
 1059.0000    0.0000E+00
 1060.0000    0.0000E+00
 1061.0000    0.0000E+00
 1062.0000    0.0000E+00
 1063.0000    0.0000E+00
 1064.0000    0.0000E+00
 1065.0000    0.0000E+00
 1066.0000    0.0000E+00
 1067.0000    0.0000E+00
 1068.0000    0.0000E+00
 1069.0000    0.0000E+00
 1070.0000    0.0000E+00
 1071.0000    0.0000E+00
 1072.0000    0.0000E+00
 1073.0000    0.0000E+00
 1074.0000    0.0000E+00
 1075.0000    0.0000E+00
 1076.0000    0.0000E+00
 1077.0000    0.0000E+00
 1078.0000    0.0000E+00
 1079.0000    0.0000E+00
 1080.0000    0.0000E+00
 1081.0000    0.0000E+00
 1082.0000    0.0000E+00
 1083.0000    0.0000E+00
 1084.0000    0.0000E+00
 1085.0000    0.0000E+00
 1086.0000    0.0000E+00
 1087.0000    0.0000E+00
 1088.0000    0.0000E+00
 1089.0000    0.0000E+00
 1090.0000    0.0000E+00
 1091.0000    0.0000E+00
 1092.0000    0.0000E+00
 1093.0000    0.0000E+00
 1094.0000    0.0000E+00
 1095.0000    0.0000E+00
 1096.0000    0.0000E+00
 1097.0000    0.0000E+00
 1098.0000    0.0000E+00
 1099.0000    0.0000E+00
 1100.0000    0.0000E+00
 1101.0000    0.0000E+00
 1102.0000    0.0000E+00
 1103.0000    0.0000E+00
 1104.0000    0.0000E+00
 1105.0000    0.0000E+00
 1106.0000    0.0000E+00
 1107.0000    0.0000E+00
 1108.0000    0.0000E+00
 1109.0000    0.0000E+00
 1110.0000    0.0000E+00
 1111.0000    0.0000E+00
 1112.0000    0.0000E+00
 1113.0000    0.0000E+00
 1114.0000    0.0000E+00
 1115.0000    0.0000E+00
 1116.0000    0.0000E+00
 1117.0000    0.0000E+00
 1118.0000    0.0000E+00
 1119.0000    0.0000E+00
 1120.0000    0.0000E+00
 1121.0000    0.0000E+00
 1122.0000    0.0000E+00
 1123.0000    0.0000E+00
 1124.0000    0.0000E+00
 1125.0000    0.0000E+00
 1126.0000    0.0000E+00
 1127.0000    0.0000E+00
 1128.0000    0.0000E+00
 1129.0000    0.0000E+00
 1130.0000    0.0000E+00
 1131.0000    0.0000E+00
 1132.0000    0.0000E+00
 1133.0000    0.0000E+00
 1134.0000    0.0000E+00
 1135.0000    0.0000E+00
 1136.0000    0.0000E+00
 1137.0000    0.0000E+00
 1138.0000    0.0000E+00
 1139.0000    0.0000E+00
 1140.0000    0.0000E+00
 1141.0000    0.0000E+00
 1142.0000    0.0000E+00
 1143.0000    0.0000E+00
 1144.0000    0.0000E+00
 1145.0000    0.0000E+00
 1146.0000    0.0000E+00
 1147.0000    0.0000E+00
 1148.0000    0.0000E+00
 1149.0000    0.0000E+00
 1150.0000    0.0000E+00
 1151.0000    0.0000E+00
 1152.0000    0.0000E+00
 1153.0000    0.0000E+00
 1154.0000    0.0000E+00
 1155.0000    0.0000E+00
 1156.0000    0.0000E+00
 1157.0000    0.0000E+00
 1158.0000    0.0000E+00
 1159.0000    0.0000E+00
 1160.0000    0.0000E+00
 1161.0000    0.0000E+00
 1162.0000    0.0000E+00
 1163.0000    0.0000E+00
 1164.0000    0.0000E+00
 1165.0000    0.0000E+00
 1166.0000    0.0000E+00
 1167.0000    0.0000E+00
 1168.0000    0.0000E+00
 1169.0000    0.0000E+00
 1170.0000    0.0000E+00
 1171.0000    0.0000E+00
 1172.0000    0.0000E+00
 1173.0000    0.0000E+00
 1174.0000    0.0000E+00
 1175.0000    0.0000E+00
 1176.0000    0.0000E+00
 1177.0000    0.0000E+00
 1178.0000    0.0000E+00
 1179.0000    0.0000E+00
 1180.0000    0.0000E+00
 1181.0000    0.0000E+00
 1182.0000    0.0000E+00
 1183.0000    0.0000E+00
 1184.0000    0.0000E+00
 1185.0000    0.0000E+00
 1186.0000    0.0000E+00
 1187.0000    0.0000E+00
 1188.0000    0.0000E+00
 1189.0000    0.0000E+00
 1190.0000    0.0000E+00
 1191.0000    0.0000E+00
 1192.0000    0.0000E+00
 1193.0000    0.0000E+00
 1194.0000    0.0000E+00
 1195.0000    0.0000E+00
 1196.0000    0.0000E+00
 1197.0000    0.0000E+00
 1198.0000    0.0000E+00
 1199.0000    0.0000E+00
 1200.0000    0.0000E+00
 1201.0000    0.0000E+00
 1202.0000    0.0000E+00
 1203.0000    0.0000E+00
 1204.0000    0.0000E+00
 1205.0000    0.0000E+00
 1206.0000    0.0000E+00
 1207.0000    0.0000E+00
 1208.0000    0.0000E+00
 1209.0000    0.0000E+00
 1210.0000    0.0000E+00
 1211.0000    0.0000E+00
 1212.0000    0.0000E+00
 1213.0000    0.0000E+00
 1214.0000    0.0000E+00
 1215.0000    0.0000E+00
